id,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at,updated_at
1619,Antonia Hilpert,1,sammie_abshire@brown-schaden.test,69,7,32,9,164,individual,2,f,solteiro,baixo,3,6,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1620,Yong Leffler DDS,1,muriel@oberbrunner.test,67,58,15,4,374,familiar,2,t,divorciado,baixo,2,1,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1621,William Bergnaum,1,jake.ryan@purdy.example,71,5,34,1,377,individual,7,t,casado,baixo,8,18,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1622,Gerardo Gleason,1,hayley@will.example,77,37,11,6,55,familiar,1,f,casado,médio,10,9,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1623,Brant Aufderhar,1,lou@kerluke-harber.example,55,48,4,6,397,individual,1,f,casado,baixo,2,8,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1624,Shane Sipes,1,gwen@cartwright.test,82,54,20,8,85,individual,3,t,casado,médio,6,5,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1625,Mrs. Lizbeth Krajcik,1,marvis.oconnell@pollich.example,52,10,32,0,63,familiar,4,t,divorciado,alto,9,9,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1626,Msgr. Nan Rodriguez,1,clair@daniel-thiel.example,16,63,4,9,172,individual,7,t,divorciado,médio,7,5,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1627,Fr. Paul Wilkinson,1,dorethea.streich@okeefe.test,73,12,2,1,145,individual,6,f,solteiro,alto,8,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1628,Tamala Grady,1,duncan_schimmel@dooley-bins.test,73,25,24,3,67,familiar,7,t,casado,médio,5,18,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1629,Kyle O'Reilly,1,houston_kirlin@leannon-emmerich.example,19,17,28,0,93,familiar,4,f,solteiro,baixo,2,6,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1630,Bernie VonRueden III,1,luther@kiehn.example,3,56,14,5,50,individual,7,t,divorciado,médio,0,4,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1631,Tyron Homenick,1,jerrell_kiehn@gutkowski.test,23,63,11,0,163,familiar,3,f,solteiro,alto,5,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1632,Glenn Altenwerth V,1,mindi@schmitt.example,12,18,18,9,310,familiar,2,f,casado,médio,7,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1633,Son Sipes,1,phil_bernhard@gibson.test,60,27,8,9,166,familiar,6,f,divorciado,baixo,2,8,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1634,Chin Schmitt,1,james.little@marvin-little.test,31,17,36,0,216,familiar,3,t,divorciado,médio,0,8,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1635,Armida Barrows,1,ronni@dubuque-schulist.test,47,44,17,6,476,familiar,3,f,divorciado,médio,3,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1636,Benito Kertzmann II,1,cassidy.bartoletti@labadie-nienow.test,21,39,17,3,6,familiar,7,f,casado,baixo,10,4,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1637,Pres. Trista Thompson,1,silas@carter-prosacco.test,78,26,35,3,388,individual,7,t,divorciado,baixo,1,1,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1638,Sen. Lenora Crooks,1,audry@goodwin-wolf.example,32,12,15,0,82,individual,3,t,casado,alto,9,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1639,Stephan Ebert,1,marquis@schoen.test,69,39,3,5,460,familiar,3,t,divorciado,baixo,7,2,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1640,Jamison Schaden,1,ursula@gerhold.example,8,18,30,1,454,familiar,7,f,casado,alto,8,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1641,Dr. Shawn Zboncak,1,jerrod_buckridge@schroeder.example,38,24,3,2,333,familiar,3,t,divorciado,alto,8,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1642,Dr. Karla Schmeler,1,myrle@kulas.test,38,64,7,7,387,familiar,1,t,solteiro,alto,1,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1643,Loren Shields,1,mac@bechtelar.example,68,8,8,1,233,individual,5,t,divorciado,alto,9,4,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1644,Jose Schmeler,1,elvis@reynolds.example,39,66,33,7,140,familiar,1,t,casado,alto,10,8,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1645,Tawna Lockman,1,tawny@conroy.test,7,60,28,2,95,individual,4,t,solteiro,baixo,5,1,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1646,Melynda Daniel,1,jin@deckow.example,79,52,37,3,400,individual,1,f,casado,médio,0,1,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1647,Nelida Kutch,1,arnulfo@cartwright-kuvalis.test,79,52,16,0,406,individual,7,t,divorciado,médio,6,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1648,Titus Bednar,1,faustino@armstrong-wintheiser.example,31,52,37,2,264,individual,6,t,casado,médio,4,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1649,Lauren Kihn,1,erma@prosacco.example,2,33,16,5,260,individual,5,f,divorciado,baixo,4,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1650,Tad Dietrich,1,cinthia@reichert-oberbrunner.example,12,19,16,7,228,individual,7,f,solteiro,baixo,10,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1651,Maragret Satterfield Jr.,1,boyce_pagac@wuckert.test,37,32,36,2,376,familiar,5,f,divorciado,médio,1,6,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1652,Loreen Schultz,1,lucas@lueilwitz-pollich.test,83,58,4,4,53,familiar,4,f,divorciado,baixo,2,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1653,Randolph Gislason,1,tatum.fadel@dubuque-schiller.example,81,59,28,9,414,familiar,4,f,solteiro,baixo,10,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1654,Danilo Johnson,1,meg.upton@murazik-jones.example,6,19,3,6,324,individual,6,t,casado,alto,9,13,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1655,Dominic Satterfield,1,hans_wyman@bogisich-zboncak.test,28,1,35,6,262,individual,7,t,divorciado,alto,1,9,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1656,Corazon Hirthe,1,jeannie@skiles-mccullough.test,87,71,10,7,249,familiar,6,t,solteiro,baixo,6,14,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1657,Rich Langosh,1,treva@cole.test,37,37,22,0,115,familiar,6,f,divorciado,alto,9,9,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1658,Marita Muller,1,marita@macgyver-powlowski.example,61,56,21,1,216,familiar,7,f,solteiro,alto,5,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1659,Mrs. Dedra Lang,1,janene@nitzsche.example,39,63,18,6,352,individual,2,f,solteiro,médio,7,8,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1660,Jessenia Jacobs,1,gisele.daugherty@kemmer.test,40,10,26,7,134,familiar,5,t,solteiro,médio,8,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1661,Berry Hodkiewicz,1,barbera@kunze.test,74,71,22,1,103,individual,1,t,divorciado,alto,7,1,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1662,Diego Halvorson V,1,ivana@klein.example,64,3,22,1,162,individual,4,t,solteiro,baixo,6,2,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1663,Michelina Conn,1,lizeth_kirlin@smith.test,2,11,2,3,33,individual,6,f,divorciado,alto,0,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1664,Lara Langworth,1,doria@bayer.example,23,57,21,6,404,familiar,2,t,casado,baixo,2,4,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1665,Ivory Zboncak,1,taylor_sawayn@dicki.test,56,51,3,5,480,individual,3,f,solteiro,baixo,3,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1666,Bill Heaney,1,cedrick@lynch.example,23,29,12,7,257,familiar,4,f,solteiro,alto,2,6,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1667,Miss Bulah Corwin,1,ronna_marquardt@labadie.test,9,59,33,0,74,individual,1,t,divorciado,baixo,1,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1668,Tameka Shanahan,1,luigi.maggio@jacobs-hoeger.example,65,57,0,2,75,familiar,4,f,casado,médio,10,2,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1669,Msgr. Evelina Ankunding,1,mardell@bechtelar.example,72,57,31,6,99,individual,3,t,casado,baixo,9,6,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1670,Elfreda Osinski Esq.,1,mendy@orn.test,20,57,31,6,97,individual,7,f,casado,médio,8,2,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1671,Keren Morissette,1,vincenzo@abbott-miller.example,15,14,18,2,410,familiar,6,t,divorciado,baixo,1,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1672,Meaghan Hilll Jr.,1,cole.russel@leuschke-beatty.test,25,43,20,1,497,familiar,6,f,casado,alto,1,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1673,Granville Senger,1,jeraldine@parisian-hintz.example,48,3,10,4,24,individual,5,f,solteiro,alto,3,5,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1674,Archie Grant,1,coy.bernhard@kuhic-baumbach.example,2,17,5,4,353,individual,6,f,solteiro,baixo,5,6,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1675,Leoma Green,1,kelsi@reichert-rath.test,19,69,2,2,119,familiar,7,t,casado,baixo,4,6,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1676,Shirl Rice,1,marjory_upton@schinner.example,17,1,37,4,293,familiar,6,t,casado,alto,9,13,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1677,Ms. Mohammed Cremin,1,dorthy_wuckert@daniel.test,76,34,20,6,73,familiar,4,f,divorciado,médio,4,5,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1678,Erik Stokes IV,1,lorriane.schmeler@rempel-carter.example,76,12,13,8,81,individual,5,t,divorciado,médio,3,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1679,Duane Thompson III,1,modesto@sauer.example,22,54,22,5,222,familiar,5,f,divorciado,baixo,9,0,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1680,Amb. Denise Goldner,1,claudio@dubuque.test,51,36,0,3,332,individual,7,f,casado,baixo,3,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1681,Arlene Greenholt LLD,1,lovetta@schoen.example,33,24,6,9,235,individual,4,f,divorciado,alto,3,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1682,Audria Marks,1,eldon@satterfield-wisozk.example,28,24,30,1,256,familiar,2,t,divorciado,baixo,10,5,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1683,Yaeko Mertz,1,maximo@kub.example,65,7,6,2,132,familiar,1,f,divorciado,baixo,10,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1684,Young Purdy,1,eulah@brown.example,30,57,19,4,47,familiar,2,t,solteiro,baixo,4,8,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1685,Cayla DuBuque,1,carrol_corwin@cruickshank.test,18,26,15,0,72,familiar,6,t,solteiro,médio,10,9,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1686,Shon Wuckert,1,keturah.hirthe@abernathy-aufderhar.example,27,52,5,3,377,familiar,2,f,casado,alto,6,1,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1687,Harry Blick,1,rudolph@schroeder-lang.test,44,70,23,6,187,familiar,2,t,solteiro,alto,6,1,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1688,Jayson Greenfelder,1,jose@mcdermott.example,86,55,8,6,44,individual,3,t,divorciado,baixo,8,5,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1689,Kassie Boyle,1,mitchell@schmidt-mraz.test,82,4,37,1,146,familiar,3,f,solteiro,alto,0,5,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1690,Rep. Carlyn Hickle,1,danial@considine-renner.example,45,62,28,2,91,familiar,3,f,casado,baixo,1,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1691,Timmy Legros,1,cedric@senger.test,22,8,7,0,30,individual,4,f,casado,baixo,10,6,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1692,Cordell Stracke,1,erik@vandervort-christiansen.test,80,30,17,7,91,individual,7,f,divorciado,médio,3,5,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1693,Amb. Ronald Torphy,1,terrell@fadel-bogisich.test,19,46,8,1,480,familiar,4,t,divorciado,alto,1,9,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1694,Msgr. Derek Wiegand,1,danilo@bahringer-leannon.example,85,1,27,8,26,individual,3,f,casado,baixo,1,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1695,Woodrow Wyman,1,ezequiel.kris@block-bosco.example,51,11,15,1,382,individual,1,t,solteiro,alto,10,7,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1696,Pres. Saul Wisozk,1,nolan@yundt-grady.example,48,56,37,8,117,individual,4,t,solteiro,médio,2,4,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1697,Tish Schoen,1,leena_nicolas@mccullough.example,13,12,4,3,145,individual,5,f,solteiro,médio,4,2,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1698,Randy Leannon,1,lesli.schiller@rath-rippin.example,61,30,24,9,26,familiar,3,t,solteiro,alto,5,4,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1699,Nery Smith,1,mike@sawayn-leuschke.test,83,36,13,9,242,familiar,4,t,casado,alto,0,3,2024-02-16 20:59:29 UTC,2024-02-16 20:59:29 UTC
1700,Mr. Theresa Kreiger,1,fredrick_legros@ryan.test,21,4,28,1,380,familiar,6,f,solteiro,baixo,0,4,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1701,Kati Hintz,1,troy@hagenes-dickinson.test,86,6,28,7,215,familiar,4,t,solteiro,baixo,5,0,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1702,Gracie Schimmel,1,jenette@ratke.example,28,69,29,2,152,familiar,4,t,casado,baixo,4,0,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1703,Audria Barton,1,jeanie_weissnat@senger.test,5,32,30,0,466,individual,5,t,solteiro,médio,2,7,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1704,Louanne Nitzsche IV,1,molly@orn-bins.test,41,46,14,8,430,individual,2,f,divorciado,alto,8,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1705,Chance Stiedemann,1,dick.beer@lind-schmitt.test,43,55,12,3,47,familiar,5,f,divorciado,médio,9,0,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1706,Misti Bradtke,1,wade@kutch.test,30,24,23,0,204,familiar,5,t,solteiro,baixo,4,7,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1707,Leigh Kunze MD,1,ulysses.hagenes@kautzer.test,41,25,22,9,339,individual,5,t,divorciado,médio,0,10,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1708,Earle Baumbach PhD,1,marlo@hills.example,7,17,4,4,431,individual,7,t,solteiro,baixo,10,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1709,Lilian Rolfson,1,shella_fay@shanahan-fisher.example,77,35,37,2,146,familiar,6,f,solteiro,baixo,0,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1710,Sen. Maragaret Stroman,1,vida@emard.example,48,26,25,6,104,individual,3,t,casado,alto,2,1,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1711,Heath Frami Jr.,1,erin.beahan@weimann.example,16,39,13,3,329,familiar,1,t,divorciado,baixo,7,11,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1712,Ms. Lavon Kiehn,1,quyen@dickens.test,7,1,25,7,251,familiar,1,f,solteiro,médio,3,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1713,Elbert Medhurst I,1,nadene_kuphal@prohaska-pagac.test,36,49,32,3,269,individual,1,t,casado,baixo,2,1,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1714,Marlin Feil,1,mira@corkery-mann.test,45,19,33,6,271,familiar,4,t,casado,alto,4,3,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1715,Doyle Senger,1,moon@marvin.test,41,7,4,9,23,individual,3,f,solteiro,baixo,1,5,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1716,Augustina Murphy,1,travis.wilkinson@williamson-stokes.example,8,60,33,7,100,individual,3,t,solteiro,médio,3,9,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1717,Isidro Casper,1,allan_kling@funk.test,70,12,28,2,371,familiar,5,f,solteiro,médio,2,19,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1718,Edgardo Larkin,1,joi_frami@gulgowski.test,16,33,17,0,114,familiar,1,t,divorciado,alto,2,5,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1719,Carson Hirthe,1,saul_shanahan@bayer-raynor.example,1,61,1,5,459,familiar,6,f,casado,alto,6,3,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1720,Providencia Heaney V,1,blake@bergstrom-rice.test,45,73,33,0,251,familiar,4,t,solteiro,baixo,5,3,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1721,Roscoe Effertz,1,freddie.harber@huels.test,70,68,23,2,34,individual,1,f,solteiro,baixo,3,5,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1722,Nathan Medhurst,1,katy@marquardt-satterfield.test,26,70,19,2,473,familiar,3,f,casado,alto,1,9,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1723,Giovanni Jacobson,1,marcelle.casper@bogan.test,62,61,24,5,91,familiar,6,t,solteiro,médio,1,11,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1724,Allene Roob,1,sanda@lemke.example,53,58,1,7,126,individual,5,f,casado,alto,3,14,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1725,Stanford Leannon,1,diedra@greenholt.test,73,45,16,4,133,familiar,5,f,divorciado,alto,7,2,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1726,Zachary Connelly,1,chantelle_dicki@klein-mraz.example,54,44,24,4,225,familiar,6,f,casado,baixo,1,3,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1727,Owen Dooley,1,wilma@ryan-west.test,78,22,15,3,428,familiar,5,f,divorciado,alto,3,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1728,Pearle Sawayn,1,mariana.swaniawski@barton.test,42,41,22,5,214,individual,5,t,solteiro,alto,9,0,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1729,Conrad Wilderman,1,kacie.pouros@fritsch.example,12,29,36,1,203,individual,7,t,solteiro,baixo,7,5,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1730,Rev. Hugo Stehr,1,josue@koepp-stanton.test,36,30,24,9,397,familiar,4,f,casado,médio,4,5,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1731,Cruz O'Keefe,1,bettyann@spinka.test,29,26,26,6,97,individual,7,f,casado,baixo,7,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1732,Mirna Beatty IV,1,micheal.erdman@kirlin-harris.test,32,34,10,5,450,individual,4,f,divorciado,baixo,2,0,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1733,Ashli McGlynn,1,leif@leannon.test,43,45,10,5,225,familiar,6,f,solteiro,baixo,4,4,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1734,Hang Kshlerin,1,kirk_rath@rodriguez.example,38,32,26,9,405,individual,2,t,casado,médio,1,3,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1735,Ines Pfannerstill Esq.,1,dede_blick@wilderman.example,70,63,9,8,61,individual,2,t,divorciado,alto,3,15,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1736,Leland Sanford,1,grant_goyette@schneider-emard.example,27,42,13,6,242,familiar,5,f,casado,médio,8,7,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1737,Michale Hand I,1,winston@thiel-lockman.example,72,73,37,2,402,familiar,7,f,divorciado,alto,7,4,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1738,Gov. Beau Kohler,1,domitila.smith@tillman-osinski.test,36,17,8,9,84,familiar,1,f,casado,baixo,3,6,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1739,Dusty Kassulke,1,verena@hickle.example,35,25,36,3,55,familiar,5,t,solteiro,baixo,5,7,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1740,Katy Dare JD,1,reynaldo@beier-quigley.example,39,56,12,6,425,familiar,2,f,divorciado,baixo,7,3,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1741,Rep. Reynaldo Little,1,taylor.beatty@turner.example,59,25,9,5,434,individual,6,t,casado,alto,10,3,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1742,Luciana Hilpert,1,toby.green@treutel.example,18,46,32,2,359,individual,3,t,divorciado,alto,3,9,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1743,Adolfo Batz,1,ferdinand_rodriguez@kub.example,6,7,17,3,439,familiar,4,f,divorciado,baixo,7,7,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1744,Cole Cremin,1,jarrod.thiel@kub-damore.example,19,16,36,7,398,familiar,6,t,solteiro,médio,5,5,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1745,Benton Parisian,1,creola.blanda@powlowski-batz.example,76,29,19,0,296,individual,4,f,solteiro,médio,8,20,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1746,Matt Sanford CPA,1,lelah_bogisich@emmerich-schowalter.example,59,48,3,4,333,familiar,5,f,divorciado,baixo,2,9,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1747,Chester Reichert VM,1,marybelle.littel@walsh.example,72,4,1,5,190,familiar,4,t,solteiro,médio,3,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1748,Elbert Fahey Esq.,1,denny@wilkinson.example,47,2,31,0,153,familiar,2,f,solteiro,médio,2,2,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1749,Rev. Oren Huels,1,berry@mckenzie-mann.test,26,68,34,8,121,familiar,4,t,solteiro,alto,3,18,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1750,Laree Rath,1,ola.kutch@bruen-dibbert.test,1,31,5,3,198,individual,6,f,divorciado,baixo,5,9,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1751,Halley Corkery,1,antonina.bosco@maggio.test,45,53,29,2,24,familiar,5,t,casado,alto,7,6,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1752,Willie Grady,1,alaina_crona@fahey.test,46,60,28,3,339,familiar,2,f,divorciado,médio,9,7,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1753,Lucie Mohr Esq.,1,robert@leuschke.test,80,13,25,9,431,familiar,3,f,solteiro,baixo,2,6,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1754,Dr. Cyril Swift,1,orville.hettinger@witting-trantow.example,20,38,14,9,176,familiar,6,f,divorciado,alto,5,18,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1755,Ms. Minh Bauch,1,harvey@metz.example,41,43,18,4,303,individual,4,t,casado,médio,8,2,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1756,Keven Walsh,1,clarence.braun@breitenberg-hilpert.test,12,33,22,6,332,individual,6,t,solteiro,alto,7,4,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1757,Marty Olson DO,1,philomena@lindgren.test,87,40,14,3,226,familiar,6,t,divorciado,baixo,4,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1758,Courtney Gorczany,1,willia@abernathy.example,82,4,13,0,242,familiar,4,t,solteiro,alto,8,20,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1759,Georgetta Barton,1,olin_halvorson@oconner-feeney.example,5,9,10,4,338,familiar,1,f,divorciado,alto,8,6,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1760,Keesha Senger,1,mariko.hauck@grady.example,7,2,13,2,122,individual,4,t,casado,alto,10,1,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1761,Mrs. Emilio Legros,1,demetra@connelly.example,27,57,11,7,237,familiar,7,t,divorciado,médio,2,17,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1762,Nathan Windler,1,cedric@dickinson.test,15,39,30,1,105,familiar,4,t,solteiro,médio,2,0,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1763,Mr. Billy Spencer,1,dirk_gutkowski@hoppe.test,73,43,27,8,10,familiar,1,f,divorciado,alto,10,9,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1764,Armando Leffler,1,rosendo_zieme@gleichner.example,48,64,3,5,93,familiar,5,t,casado,baixo,3,5,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1765,Dinah Russel,1,trent.gleichner@reilly-bins.test,24,60,16,9,63,individual,4,f,solteiro,baixo,3,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1766,Sherman Strosin,1,kendall@ritchie-beer.test,30,31,9,9,345,familiar,2,t,divorciado,alto,1,5,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
1767,Ervin Gorczany DO,1,jerald@deckow.example,14,48,20,4,222,familiar,3,t,casado,médio,2,8,2024-02-16 20:59:30 UTC,2024-02-16 20:59:30 UTC
