id_x,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at_x,updated_at_x,id_y,number,cvc,exp_month,exp_year,customer_id,card_status,stripe_id,created_at_y,updated_at_y
364,Cassi Bogisich,1,shu@bartell.test,63,72,27,6,12,familiar,6,f,solteiro,médio,4,0,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,364,2223003122003222,942,11,2031,364,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
365,Pres. Neal Hudson,1,wm@bins.test,15,34,4,8,179,familiar,1,f,casado,alto,3,15,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,365,5200828282828210,694,7,2034,365,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
366,Ms. Kieth Zieme,1,monte@okon.test,47,44,1,6,353,individual,4,f,divorciado,baixo,3,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,366,5105105105105100,538,5,2025,366,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
367,Velia Lind,1,sheldon.muller@barrows.test,2,35,10,6,455,individual,5,f,solteiro,baixo,9,13,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,367,4242424242424242,797,2,2030,367,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
368,Rev. Isaura Wiza,1,lester.walter@lueilwitz-oconnell.example,64,56,13,1,232,individual,5,f,casado,médio,2,4,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,368,4000056655699556,713,5,2031,368,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
369,Domingo Feeney I,1,samual_bergstrom@kovacek.test,33,62,18,9,338,familiar,7,t,divorciado,médio,9,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,369,5555555555554444,260,2,2037,369,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
370,Nicolas Balistreri DDS,1,isreal@johnston.example,68,54,23,8,244,individual,7,t,casado,baixo,2,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,370,2223003122003222,135,10,2035,370,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
371,Luciano Cartwright,1,domitila@cole.test,58,13,25,8,65,individual,2,f,solteiro,baixo,10,0,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,371,5200828282828210,918,3,2033,371,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
372,Marvis Terry,1,dino@williamson.test,55,44,18,9,261,familiar,5,t,divorciado,médio,2,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,372,5105105105105100,657,3,2025,372,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
373,Courtney Stracke,1,blake.cassin@olson-oconnell.example,70,64,13,6,107,familiar,2,f,divorciado,alto,2,17,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,373,4242424242424242,892,2,2026,373,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
374,Pres. Morton Glover,1,maryanne.wolf@schowalter.test,83,70,15,5,404,familiar,5,f,divorciado,alto,2,9,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,374,4000056655699556,668,3,2028,374,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
375,Roderick Padberg,1,ciera.mraz@rice-nader.test,69,66,34,8,98,familiar,6,t,divorciado,médio,8,13,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,375,5555555555554444,324,5,2026,375,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
376,Williemae Roberts PhD,1,judith@howell-hane.example,59,24,30,2,18,individual,7,t,divorciado,médio,7,15,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,376,2223003122003222,265,2,2027,376,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
377,Tamala Murphy Jr.,1,korey@heaney.example,84,33,27,9,35,individual,1,f,divorciado,baixo,3,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,377,5200828282828210,926,5,2027,377,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
378,Fausto Bartoletti,1,johnathan.marvin@sipes.test,71,28,32,1,162,familiar,4,f,casado,médio,7,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,378,5105105105105100,425,4,2038,378,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
379,Laurence Barrows LLD,1,efren.macejkovic@barrows-schulist.example,3,57,17,4,212,familiar,5,t,solteiro,alto,7,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,379,4242424242424242,495,6,2028,379,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
380,Izetta Durgan,1,dorene_mayert@weimann.test,58,1,12,9,209,familiar,7,t,casado,médio,0,11,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,380,4000056655699556,795,7,2039,380,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
381,Lecia Feest,1,filiberto.trantow@west-gottlieb.example,42,19,32,8,480,familiar,4,t,solteiro,baixo,9,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,381,5555555555554444,297,5,2027,381,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
382,Prof. Melodie Schaden,1,babara_deckow@kohler.test,84,69,11,8,326,individual,3,t,solteiro,baixo,9,0,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,382,2223003122003222,611,8,2026,382,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
383,Rep. Clora Turcotte,1,kaley.waters@mccullough.test,67,63,28,4,209,familiar,1,f,casado,alto,1,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,383,5200828282828210,143,7,2033,383,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
384,Sonny Kohler,1,hilario.beer@maggio-boyer.example,43,41,36,8,69,familiar,6,t,casado,baixo,7,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,384,5105105105105100,189,7,2033,384,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
385,Darren Grady,1,kiana.davis@barrows-prohaska.example,70,4,20,8,25,individual,4,f,casado,baixo,4,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,385,4242424242424242,140,10,2026,385,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
386,Thomas Kub,1,mari.dickinson@lemke-barton.example,12,35,26,4,331,familiar,2,t,solteiro,médio,9,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,386,4000056655699556,462,8,2031,386,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
387,Rev. Elton Mayer,1,raven_fadel@quigley.example,38,17,36,6,394,individual,3,f,casado,baixo,6,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,387,5555555555554444,152,6,2038,387,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
388,Elisha Gutkowski Ret.,1,rayford.hermann@collier-monahan.test,31,29,12,5,293,individual,6,f,casado,baixo,4,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,388,2223003122003222,538,5,2035,388,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
389,Hollis Ankunding,1,kathyrn.douglas@altenwerth.test,72,19,11,9,275,familiar,4,f,casado,médio,10,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,389,5200828282828210,541,7,2027,389,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
390,Fr. Joycelyn Metz,1,mohammad.denesik@russel-crona.example,5,50,27,8,69,familiar,6,t,casado,baixo,9,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,390,5105105105105100,133,3,2031,390,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
391,Leisha Gutmann,1,ciara.gleichner@leannon-ratke.example,25,18,32,1,451,individual,5,f,casado,baixo,9,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,391,4242424242424242,366,3,2036,391,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
392,Salvatore Dietrich,1,reita.rosenbaum@bergstrom.test,4,54,34,8,410,familiar,1,f,divorciado,baixo,8,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,392,4000056655699556,710,5,2038,392,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
393,Leonard Medhurst,1,tyson.bergstrom@glover-muller.example,65,46,33,6,348,individual,7,f,solteiro,alto,2,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,393,5555555555554444,544,11,2030,393,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
394,Don Collins,1,phillip_hane@padberg.example,31,50,1,8,468,familiar,5,t,casado,baixo,7,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,394,2223003122003222,621,2,2036,394,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
395,Patrica Grady,1,derek_heidenreich@bechtelar-ferry.test,69,25,30,2,13,individual,1,t,casado,alto,4,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,395,5200828282828210,649,7,2030,395,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
396,Msgr. Lindsey Huel,1,joie@bauch.test,39,64,16,7,175,familiar,7,f,divorciado,alto,6,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,396,5105105105105100,276,6,2034,396,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
397,Dr. Ngan Volkman,1,javier.murazik@daniel.test,86,3,12,7,51,familiar,4,f,solteiro,baixo,9,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,397,4242424242424242,659,8,2037,397,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
398,Lucretia Labadie,1,wilber.cummerata@powlowski-gusikowski.example,13,11,15,6,378,familiar,3,f,divorciado,baixo,6,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,398,4000056655699556,357,6,2039,398,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
399,Wiley Oberbrunner,1,hugh.windler@prosacco.example,52,8,25,8,7,individual,4,f,casado,baixo,6,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,399,5555555555554444,268,11,2035,399,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
400,Richard Abbott,1,charis.cummerata@cruickshank.example,70,8,32,6,288,familiar,5,f,divorciado,baixo,9,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,400,2223003122003222,484,8,2033,400,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
401,Napoleon Bergnaum,1,faviola@white.example,75,37,31,0,4,individual,7,t,casado,baixo,4,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,401,5200828282828210,982,8,2035,401,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
402,Rep. Richard Bode,1,magan.heidenreich@murazik.test,42,14,30,9,443,familiar,3,f,divorciado,baixo,8,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,402,5105105105105100,614,6,2034,402,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
403,Caroll Effertz CPA,1,coy@altenwerth.test,47,57,27,5,85,individual,5,f,divorciado,alto,1,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,403,4242424242424242,353,9,2029,403,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
404,Rev. Chris Ward,1,kris_mraz@mckenzie.example,73,52,15,7,467,familiar,3,t,casado,baixo,4,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,404,4000056655699556,523,10,2028,404,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
405,Lupe Klein,1,kent@kris.example,28,44,17,7,286,familiar,4,f,divorciado,baixo,7,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,405,5555555555554444,240,5,2028,405,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
406,Jessia Heller,1,marcelino.bednar@okon.test,3,29,31,8,67,individual,1,t,solteiro,alto,1,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,406,2223003122003222,795,5,2026,406,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
407,Mr. Maudie Adams,1,delmy@leffler-oreilly.test,6,38,35,5,24,familiar,3,t,solteiro,médio,3,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,407,5200828282828210,427,5,2028,407,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
408,Mr. Laurinda Schumm,1,julio_dicki@kemmer.example,31,36,37,9,53,familiar,2,f,divorciado,médio,8,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,408,5105105105105100,348,4,2031,408,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
409,Harvey Miller DC,1,freddie@emard.test,43,52,15,0,103,individual,3,t,casado,alto,8,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,409,4242424242424242,530,9,2027,409,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
410,Sen. Krystle Rempel,1,desmond@senger.example,78,21,9,4,93,familiar,3,t,casado,alto,0,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,410,4000056655699556,556,6,2026,410,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
411,Hwa Dicki,1,sina_lind@powlowski-collins.test,31,10,5,4,353,familiar,2,t,divorciado,médio,3,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,411,5555555555554444,880,5,2026,411,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
412,Adelaide Dare V,1,jamar_swaniawski@funk.test,1,24,34,3,440,individual,6,f,casado,médio,1,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,412,2223003122003222,674,5,2038,412,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
413,Berenice Grant,1,ranae_flatley@lockman-quigley.test,40,11,5,9,483,individual,4,t,solteiro,alto,2,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,413,5200828282828210,735,5,2033,413,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
414,Anglea Kunde,1,david.turner@stoltenberg-howell.example,82,2,17,5,145,individual,3,f,divorciado,alto,6,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,414,5105105105105100,342,4,2038,414,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
415,Elisha Stokes,1,mariko_gerhold@rodriguez.example,55,64,9,6,200,familiar,5,f,casado,baixo,3,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,415,4242424242424242,223,8,2036,415,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
416,Lou Kilback DVM,1,kelly_schaden@hirthe.example,37,9,21,9,195,familiar,4,t,casado,alto,9,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,416,4000056655699556,801,7,2039,416,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
417,Corey Robel,1,carmen@robel-batz.test,42,61,28,7,25,familiar,2,t,solteiro,baixo,10,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,417,5555555555554444,952,3,2030,417,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
418,Dr. Suzann Corkery,1,leigh_mraz@kerluke-rippin.test,6,55,15,3,21,familiar,2,f,solteiro,médio,7,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,418,2223003122003222,204,7,2025,418,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
419,Garrett Bruen,1,pasquale_davis@stokes-effertz.test,35,62,29,4,369,familiar,5,t,divorciado,alto,8,12,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,419,5200828282828210,919,9,2028,419,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
420,The Hon. Emerson Stanton,1,bryant.fritsch@crooks.test,55,33,37,2,222,individual,4,f,casado,alto,0,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,420,5105105105105100,626,11,2038,420,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
421,Rachel Wiegand,1,toby@willms.test,5,41,17,0,441,familiar,5,f,divorciado,baixo,6,0,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,421,4242424242424242,989,5,2027,421,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
422,Reta Nicolas,1,nobuko@franecki.example,53,47,7,3,222,familiar,7,t,casado,baixo,8,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,422,4000056655699556,803,8,2028,422,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
423,Millie Beatty,1,norma@crist-moore.example,72,4,22,6,74,familiar,1,t,divorciado,médio,2,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,423,5555555555554444,577,11,2025,423,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
424,Odell Walsh,1,petra@kuvalis-sporer.test,7,21,36,8,350,individual,2,t,solteiro,médio,10,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,424,2223003122003222,727,10,2039,424,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
425,Delana Hoeger,1,kraig_wehner@gutmann-kuhlman.example,12,46,2,5,295,individual,3,t,divorciado,médio,3,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,425,5200828282828210,705,2,2026,425,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
426,Marivel Howe,1,shirley@metz.test,4,15,9,0,103,individual,5,f,casado,alto,0,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,426,5105105105105100,104,2,2028,426,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
427,Johnathan Donnelly,1,marge@sawayn.example,6,68,36,2,402,individual,5,f,casado,alto,7,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,427,4242424242424242,421,8,2035,427,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
428,Chauncey Homenick,1,imogene@stark-schuster.example,35,43,23,0,86,individual,7,f,divorciado,médio,3,4,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,428,4000056655699556,757,3,2029,428,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
429,Claudine Kilback,1,garry_ullrich@kautzer.test,29,3,19,3,187,familiar,5,f,divorciado,médio,1,9,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,429,5555555555554444,793,3,2032,429,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
430,Ronnie Murray Esq.,1,vergie.lakin@crist.example,78,32,19,1,189,individual,2,t,divorciado,médio,2,9,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,430,2223003122003222,246,8,2033,430,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
431,Elene Green,1,rema.schoen@klocko.example,8,55,2,9,172,familiar,5,f,casado,baixo,8,9,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,431,5200828282828210,183,1,2027,431,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
432,Jonathon Johnston,1,jame@herzog.example,51,54,11,8,197,familiar,5,t,divorciado,médio,9,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,432,5105105105105100,306,1,2027,432,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
433,Herbert Hoppe,1,bonita.crist@skiles.test,11,54,33,8,488,familiar,2,f,divorciado,alto,8,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,433,4242424242424242,453,10,2036,433,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
434,Shon Keebler,1,kristy.oconner@robel-greenfelder.example,35,61,29,0,18,familiar,7,t,casado,alto,6,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,434,4000056655699556,420,5,2025,434,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
435,Jc Yost,1,noe@lang.example,47,50,13,9,148,individual,5,f,divorciado,baixo,9,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,435,5555555555554444,781,7,2029,435,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
436,Sung Hilll,1,loise.dare@mayer.test,48,42,15,9,95,familiar,3,f,solteiro,alto,0,4,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,436,2223003122003222,217,6,2034,436,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
437,Ms. Rachael Stroman,1,christen_bosco@hane.example,19,23,20,3,210,familiar,5,t,solteiro,médio,4,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,437,5200828282828210,536,6,2034,437,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
438,Kati Borer,1,adam.kunde@mann.example,84,38,11,6,351,familiar,2,f,divorciado,baixo,8,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,438,5105105105105100,294,5,2039,438,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
439,Stacey Lubowitz,1,terina@barrows.test,13,54,6,1,308,individual,6,f,divorciado,alto,7,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,439,4242424242424242,976,7,2025,439,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
440,Jermaine Emmerich,1,jen@bednar.example,8,13,36,3,299,familiar,5,f,divorciado,médio,8,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,440,4000056655699556,962,7,2028,440,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
441,Zenobia Sanford,1,luther_stanton@lynch-tremblay.test,20,53,32,0,108,individual,2,t,divorciado,alto,9,17,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,441,5555555555554444,144,3,2032,441,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
442,Michel Emard I,1,danika_lebsack@reichel.test,21,53,21,3,293,individual,6,f,solteiro,alto,2,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,442,2223003122003222,852,4,2026,442,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
443,Ty McGlynn DC,1,theola@parisian.test,51,60,15,9,348,individual,6,f,divorciado,baixo,5,14,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,443,5200828282828210,861,10,2032,443,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
444,Kyung Cummerata II,1,kasi.roberts@jakubowski.test,33,1,23,6,449,individual,4,t,divorciado,baixo,8,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,444,5105105105105100,854,3,2031,444,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
445,Tristan Altenwerth Sr.,1,art_shields@zboncak.example,64,10,31,9,258,individual,4,f,solteiro,baixo,2,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,445,4242424242424242,196,9,2033,445,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
446,Vilma Anderson,1,audria@barrows.test,36,37,34,4,272,individual,1,f,divorciado,baixo,0,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,446,4000056655699556,215,9,2025,446,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
447,The Hon. Ezra Nicolas,1,loris@rolfson-smith.test,68,2,28,4,451,familiar,5,t,casado,alto,4,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,447,5555555555554444,168,3,2031,447,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
448,Deloris Herzog,1,chana@schowalter.test,5,25,1,1,91,familiar,2,f,divorciado,alto,8,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,448,2223003122003222,407,9,2030,448,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
449,Kayla Cruickshank,1,diamond@schmeler.test,61,33,7,5,20,individual,5,f,casado,médio,3,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,449,5200828282828210,812,11,2027,449,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
450,Marlena Cassin JD,1,rodolfo@cummerata.example,33,3,8,8,425,individual,3,f,divorciado,médio,10,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,450,5105105105105100,662,11,2026,450,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
451,Nicol Oberbrunner,1,eda_renner@torphy.example,52,2,28,9,39,individual,4,t,divorciado,baixo,0,0,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,451,4242424242424242,158,8,2036,451,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
452,Derrick Jacobs,1,robena@kemmer.example,66,56,21,9,44,familiar,6,t,casado,baixo,1,4,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,452,4000056655699556,460,2,2026,452,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
453,The Hon. Etsuko Hettinger,1,waylon_stiedemann@douglas.example,74,55,33,4,82,individual,5,f,solteiro,baixo,10,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,453,5555555555554444,904,2,2029,453,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
454,Gilma Pfannerstill,1,nancy@sauer.test,82,13,4,4,235,individual,5,f,casado,baixo,0,15,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,454,2223003122003222,445,5,2025,454,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
455,Stanley Osinski,1,wyatt@wyman-heathcote.example,17,24,8,5,197,individual,3,f,solteiro,baixo,1,14,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,455,5200828282828210,225,9,2031,455,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
456,Marjorie Stoltenberg,1,gayle_tromp@hessel-oconnell.example,87,17,18,7,292,familiar,2,t,divorciado,alto,9,11,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,456,5105105105105100,316,6,2036,456,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
457,Renaldo Hickle,1,ahmed.carter@mann.example,54,59,15,6,134,familiar,1,f,solteiro,baixo,7,0,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC,457,4242424242424242,854,8,2028,457,,,2024-02-16 20:59:46 UTC,2024-02-16 20:59:46 UTC
